# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       7.531657738492e+09       1.332461312262e-17       6.153884169180e-05       1.223886949246e+14       1.408774059799e+04       1.870470099049e-06       1.061040405068e+14       3.552946635071e-05       8.854037899781e+27       1.056743987184e+21       5.722484983232e+21       3.759359733323e-08       6.124947966347e+27       1.497899264536e+28       1.497899264536e+28       4.992995288709e+27      -3.245427226178e+32       1.062179622525e-04       1.053323161840e-01 
       7.479302620103e+09       1.351181059826e-17       6.196961476235e-05       1.206930780634e+14       1.408774059756e+04       1.883563389695e-06       1.053664751767e+14       3.577817258142e-05       8.610403314071e+27       1.034859459226e+21       5.603975785047e+21       3.759359733323e-08       5.956409139523e+27       1.456681909243e+28       1.456681909243e+28       4.855604151198e+27      -3.134184244463e+32       1.062960067042e-04       1.052549838750e-01 
       7.427311439975e+09       1.370163801094e-17       6.240340189834e-05       1.190209528875e+14       1.408774059712e+04       1.896748333375e-06       1.046340369145e+14       3.602861975527e-05       8.373472766904e+27       1.013428146587e+21       5.487920840582e+21       3.759359733323e-08       5.792507957999e+27       1.416598722625e+28       1.416598722625e+28       4.721993574968e+27      -3.026754320390e+32       1.063740511592e-04       1.051777650725e-01 
       7.375681668248e+09       1.389413230863e-17       6.284022492764e-05       1.173719939346e+14       1.408774059669e+04       1.910025571660e-06       1.039066900801e+14       3.628082005886e-05       8.143061784747e+27       9.924406634527e+20       5.374269323726e+21       3.759359733323e-08       5.633116808722e+27       1.377618496018e+28       1.377618496018e+28       4.592059531156e+27      -2.923006754401e+32       1.064520956177e-04       1.051006595270e-01 
       7.324410792651e+09       1.408933095840e-17       6.328010749712e-05       1.157458802515e+14       1.408774059625e+04       1.923395750612e-06       1.031843992813e+14       3.653478576408e-05       7.918990970184e+27       9.718878183831e+20       5.262971460952e+21       3.759359733323e-08       5.478111590142e+27       1.339710879519e+28       1.339710879519e+28       4.465700853442e+27      -2.822815326903e+32       1.065301400797e-04       1.050236669899e-01 
       7.273496318374e+09       1.428727195368e-17       6.372306779667e-05       1.141422953316e+14       1.408774059580e+04       1.936859520816e-06       1.024671293719e+14       3.679052922875e-05       7.701085862239e+27       9.517606102870e+20       5.153978509507e+21       3.759359733323e-08       5.327371615582e+27       1.302846358356e+28       1.302846358356e+28       4.342819159274e+27      -2.726058144714e+32       1.066081845452e-04       1.049467872133e-01 
       7.222935767950e+09       1.448799382168e-17       6.416912947316e-05       1.125609270533e+14       1.408774059536e+04       1.950417537412e-06       1.017548454499e+14       3.704806289717e-05       7.489176800537e+27       9.320502244804e+20       5.047242736075e+21       3.759359733323e-08       5.180779519274e+27       1.266996229910e+28       1.266996229910e+28       4.223318773270e+27      -2.632617492763e+32       1.066862290141e-04       1.048700199499e-01 
       7.172726681134e+09       1.469153563087e-17       6.461831253546e-05       1.110014676194e+14       1.408774059491e+04       1.964070460122e-06       1.010475128561e+14       3.730739930076e-05       7.283098793211e+27       9.127480288262e+20       4.942717395866e+21       3.759359733323e-08       5.038221164977e+27       1.232132581365e+28       1.232132581365e+28       4.107106652729e+27      -2.542379690880e+32       1.067642734867e-04       1.047933649533e-01 
       7.122866614782e+09       1.489793699860e-17       6.507064063044e-05       1.094636134967e+14       1.408774059446e+04       1.977818953291e-06       1.003450971720e+14       3.756855105866e-05       7.082691388440e+27       8.938455699535e+20       4.840356712146e+21       3.759359733323e-08       4.899585557112e+27       1.198228267975e+28       1.198228267975e+28       3.994092315184e+27      -2.455234955492e+32       1.068423179628e-04       1.047168219777e-01 
       7.073353142734e+09       1.510723809880e-17       6.552613558597e-05       1.079470653576e+14       1.408774059400e+04       1.991663685911e-06       9.964756421869e+13       3.783153087834e-05       6.887798549518e+27       8.753345695557e+20       4.740115856191e+21       3.759359733323e-08       4.764764754341e+27       1.165256891931e+28       1.165256891931e+28       3.884187767953e+27      -2.371077266061e+32       1.069203624425e-04       1.046403907781e-01 
       7.024183855696e+09       1.531947966981e-17       6.598481741094e-05       1.064515280212e+14       1.408774059354e+04       2.005605331659e-06       9.895488005448e+13       3.809635155623e-05       6.698268533366e+27       8.572069207650e+20       4.641950927651e+21       3.759359733323e-08       4.633653785523e+27       1.133192781805e+28       1.133192781805e+28       3.777307439630e+27      -2.289804236096e+32       1.069984069258e-04       1.045640711101e-01 
       6.975356361120e+09       1.553470302228e-17       6.644671157119e-05       1.049767103964e+14       1.408774059308e+04       2.019644568926e-06       9.826701097383e+13       3.836302597833e-05       6.513953772388e+27       8.394546846015e+20       4.545818935328e+21       3.759359733323e-08       4.506150567985e+27       1.102010972565e+28       1.102010972565e+28       3.673368113458e+27      -2.211316988591e+32       1.070764514128e-04       1.044878627302e-01 
       6.926868283089e+09       1.575295004727e-17       6.691183807561e-05       1.035223254248e+14       1.408774059261e+04       2.033782080854e-06       9.758392350546e+13       3.863156712083e-05       6.334710759569e+27       8.220700864974e+20       4.451677778343e+21       3.759359733323e-08       4.382155828040e+27       1.071687186136e+28       1.071687186136e+28       3.572288862536e+27      -2.135520035733e+32       1.071544959034e-04       1.044117653955e-01 
       6.878717262206e+09       1.597426322433e-17       6.738022057107e-05       1.020880900251e+14       1.408774059215e+04       2.048018555364e-06       9.690558441076e+13       3.890198805078e-05       6.160399936747e+27       8.050455128909e+20       4.359486227702e+21       3.759359733323e-08       4.261573023693e+27       1.042197812497e+28       1.042197812497e+28       3.473990986813e+27      -2.062321162727e+32       1.072325403978e-04       1.043357788637e-01 
       6.830900955469e+09       1.619868562983e-17       6.785188270442e-05       1.006737250379e+14       1.408774059167e+04       2.062354685195e-06       9.623196068216e+13       3.917430192668e-05       5.990885585950e+27       7.883735078928e+20       4.269203908238e+21       3.759359733323e-08       4.144308269472e+27       1.013519891300e+28       1.013519891300e+28       3.378397951808e+27      -1.991631315612e+32       1.073105848960e-04       1.042599028935e-01 
       6.783417036167e+09       1.642626094532e-17       6.832684630353e-05       9.927895517127e+13       1.408774059120e+04       2.076791167934e-06       9.556301954154e+13       3.944852199915e-05       5.826035723728e+27       7.720467700208e+20       4.180791280931e+21       3.759359733323e-08       4.030270263333e+27       9.856310939900e+27       9.856310939900e+27       3.285435329021e+27      -1.923364492914e+32       1.073886293979e-04       1.041841372439e-01 
       6.736263193762e+09       1.665703346602e-17       6.880513319629e-05       9.790350894747e+13       1.408774059072e+04       2.091328706051e-06       9.489872843864e+13       3.972466161154e-05       5.665721998390e+27       7.560581490017e+20       4.094209625588e+21       3.759359733323e-08       3.919370215569e+27       9.585097064226e+27       9.585097064226e+27       3.195030737986e+27      -1.857437641018e+32       1.074666739036e-04       1.041084816750e-01 
       6.689437133777e+09       1.689104810944e-17       6.928677066753e-05       9.654711864974e+13       1.408774059024e+04       2.105968006934e-06       9.423905504946e+13       4.000273420064e-05       5.509819590067e+27       7.404006426404e+20       4.009421023889e+21       3.759359733323e-08       3.811521779679e+27       9.321346119568e+27       9.321346119568e+27       3.107113789915e+27      -1.793770553123e+32       1.075447184131e-04       1.040329359474e-01 
       6.642936577685e+09       1.712835042418e-17       6.977177690715e-05       9.520952027046e+13       1.408774058975e+04       2.120709782923e-06       9.358396727471e+13       4.028275329727e-05       5.358207113535e+27       7.250673937529e+20       3.926388342779e+21       3.759359733323e-08       3.706640985140e+27       9.064852750131e+27       9.064852750131e+27       3.021616032892e+27      -1.732285771664e+32       1.076227629265e-04       1.039574998224e-01 
       6.596759262797e+09       1.736898659871e-17       7.026017919998e-05       9.389045345961e+13       1.408774058927e+04       2.135554751343e-06       9.293343323822e+13       4.056473252697e-05       5.210766523697e+27       7.100516871631e+20       3.845075218205e+21       3.759359733323e-08       3.604646172027e+27       8.815417250851e+27       8.815417250851e+27       2.938470898575e+27      -1.672908494079e+32       1.077008074438e-04       1.038821730620e-01 
       6.550902942154e+09       1.761300347042e-17       7.075200119289e-05       9.258966147418e+13       1.408774058877e+04       2.150503634541e-06       9.228742128539e+13       4.084868561067e-05       5.067383023678e+27       6.953469467625e+20       3.765446039194e+21       3.759359733323e-08       3.505457927432e+27       8.572845411903e+27       8.572845411903e+27       2.857613650370e+27      -1.615566481798e+32       1.077788519650e-04       1.038069554289e-01 
       6.505365384414e+09       1.786044853472e-17       7.124726471375e-05       9.130689112817e+13       1.408774058828e+04       2.165557159920e-06       9.164589998169e+13       4.113462636534e-05       4.927944975442e+27       6.809467326297e+20       3.687465932252e+21       3.759359733323e-08       3.408999023637e+27       8.336948367492e+27       8.336948367492e+27       2.778981333026e+27      -1.560189972362e+32       1.078568964902e-04       1.037318466866e-01 
       6.460144373750e+09       1.811136995427e-17       7.174599522841e-05       9.004189274331e+13       1.408774058778e+04       2.180716059976e-06       9.100883811108e+13       4.142256870467e-05       4.792343812873e+27       6.668447382100e+20       3.611100746096e+21       3.759359733323e-08       3.315194357979e+27       8.107542448797e+27       8.107542448797e+27       2.702512723617e+27      -1.506711594549e+32       1.079349410193e-04       1.036568465990e-01 
       6.415237709733e+09       1.836581656838e-17       7.224821820273e-05       8.879442010045e+13       1.408774058728e+04       2.195981072332e-06       9.037620467453e+13       4.171252663973e-05       4.660473957243e+27       6.530347875538e+20       3.536317036695e+21       3.759359733323e-08       3.223970894380e+27       7.884449040975e+27       7.884449040975e+27       2.628148283874e+27      -1.455066286409e+32       1.080129855525e-04       1.035819549310e-01 
